64 -999 -999 -999 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -999 -4
65 -999 -999 -999 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -999 -4
66 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 -4 1 1 1 0 0 -4 0 0 0 0 0 0 0
67 -999 -999 -999 -999 -999 -999 -4 -4 -999 -999 -999 -999 -999 -999 -999 1 1 -4 -4 1 -4 1 1 1 1 1
68 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 33 1 1 1 1 1 1 1 1 1 1 1 1 1
69 -999 -999 -999 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -4 1 1 1 1 0 1 1 1 1 1 1 1
70 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 -4 1 1 1 0 0 0 -4
71 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 -4 33 1 1 -4 -4 -4 0 -4 0 -4
72 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
73 -999 -999 -999 -999 -999 -999 -999 -999 -4 -999 -999 -4 -4 -4 -999 -999 -999 -4 -999 -999 33 1 1 -4 1 0
74 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -4 -4 -4 -999 -4
75 -999 -999 -999 -999 -999 -999 33 0 0 0 33 33 33 1 1 1 1 1 1 1 1 1 1 1 1 1
76 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1
77 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
78 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 -4 1 -4 -4 -4 0 1
79 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 -4 -4 -4 0 -4
80 -999 -999 -999 -999 -999 -4 -999 -4 -4 -999 -999 -999 -999 -999 33 33 0 0 0 0 0 33 33 33 33 0
81 -999 -999 -999 -999 -999 -4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4 -999 -4 -4 -4 1 1
82 -999 -999 -999 -4 -4 -4 -999 -999 -4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4 -4 -999 -4 -4 -999 -4
83 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
84 -999 -999 -999 -999 33 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
85 -999 -999 33 0 0 0 0 0 -4 0 0 0 0 0 0 0 -4 0 0 0 0 0 33 0 33 0
86 33 33 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87 -999 -999 -999 -999 -999 -4 -999 -999 -999 -999 -999 33 0 0 0 0 0 33 33 0 0 33 33 33 33 33
88 -999 -999 -999 -999 33 0 33 33 33 33 33 33 33 33 1 1 1 1 1 1 1 1 1 1 1 1
89 -999 -999 -999 -999 -999 -999 -999 33 33 33 33 33 1 1 1 1 1 1 1 1 1 1 -4 -4 0 1
90 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
91 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 -4 1 1 1 1 1 1 1
92 -999 -999 -999 -999 33 33 33 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0
93 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 33 33 1
94 -999 -999 -999 -999 -999 -999 -999 1 1 -4 1 1 1 1 1 1 1 -4 1 1 1 1 1 1 1 1
95 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0
96 33 33 0 33 33 33 33 33 33 33 33 33 0 0 0 0 0 0 0 33 33 33 33 1 1 33
97 -999 -999 -999 33 0 0 33 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
98 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
99 -999 -999 -4 1 -4 -4 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 0 0 0
100 -999 -999 -999 -999 -999 -4 -999 -999 -999 33 36 36 1 1 1 1 0 0 0 0 0 33 33 0 0 0
101 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4 -4 1 -4 1 -4 0 -4
102 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 -4 1 1 1 1 1 1 1
103 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 33 1 1 1 1 1 1 1 1 1 1 0 0 0 1
104 -999 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -4 -4 -4 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -999 -4
105 -999 -999 33 33 33 33 1 1 1 0 33 33 33 1 1 1 1 33 33 -4 33 33 33 33 0 33
106 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1
107 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 33 1 1 1 1 1
108 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1
109 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -4 -4 -999 -4
110 -999 -999 -999 33 33 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
111 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
112 -999 -999 -999 1 1 1 0 0 0 0 0 0 33 33 1 1 1 1 -4 0 0 33 33 33 33 33
113 -999 -999 -999 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -999 -4
114 -999 -999 1 1 1 1 1 -4 1 -4 1 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4
115 -999 -999 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 -4
116 -999 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -4 -999 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -999 -4
117 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
118 -999 33 33 1 1 33 33 0 -4 -4 33 1 1 1 1 1 1 1 -4 -4 -4 -4 -4 -4 0 -4
119 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 33 33 33 33 33 33 33 33 33 33
120 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
121 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
122 -999 -999 -999 -999 -999 -999 33 33 33 1 1 1 1 1 1 1 1 1 -4 1 1 1 1 1 1 1
123 -999 -999 -999 -999 -999 -999 1 -4 1 1 1 1 -4 -4 1 1 -4 -4 -4 -4 -4 -4 -4 -4 0 -4
124 -999 -999 -999 -999 -999 -999 -999 33 1 33 33 33 1 1 1 1 1 1 1 1 1 0 0 0 0 0
125 -999 -999 36 36 33 33 33 0 -4 -4 0 0 0 0 36 33 0 0 0 0 -4 -4 -4 -4 0 -4
126 -999 -999 33 33 33 33 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1
127 -999 -999 -999 -999 -999 -999 -999 -999 -4 -4 -4 -4 -999 -999 -999 -999 -4 -4 -4 -4 -4 -4 -4 -4 -999 -4
128 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4 1 1 1 -4 1 1 0 1 1
129 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
130 -999 -999 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -999 -4
131 -999 -999 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -999 -4
132 -999 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -999 -4
133 -999 -999 -999 -999 -999 -999 -999 33 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4 1 1 1
134 -999 -999 -999 -999 -999 -999 -999 -999 -4 1 1 1 1 1 1 1 1 1 -4 -4 -4 -4 1 -4 0 -4
135 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4
136 -999 -999 -4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
137 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
138 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
139 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 33 1 1 1 -4 -4 33 1 1 1 1 0 0 0 1
140 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
141 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4 -999 1 1 -999
142 -999 -999 -999 -999 -999 -999 -999 -4 -4 -999 -999 -999 -999 33 33 1 -4 1 1 -4 -4 -4 1 1 0 -4
143 -999 1 1 1 1 1 1 1 -4 -4 -4 -4 1 1 1 1 1 1 -4 -4 1 1 1 -4 0 1
144 -999 -999 -999 -999 -999 -999 -999 -999 -999 33 1 0 33 1 1 1 1 1 1 1 1 -4 1 1 1 1
145 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
146 -999 -999 -999 -999 -999 -999 1 1 -4 1 1 1 1 1 1 1 1 1 1 0 0 0 33 33 33 0
147 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
148 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
149 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
150 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
151 -999 -999 -999 -999 -999 33 33 1 1 1 1 1 1 1 1 1 1 -4 -4 -4 -4 -4 -4 -4 0 -4
152 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 0 36 33 33 1 1 1 1 1 1 1 1 1
153 -999 -4 -4 -4 -4 -4 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 33 1 0
154 -999 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -999 -4
155 -999 -999 -999 -999 1 1 1 1 0 1 1 0 0 1 33 33 33 33 33 33 33 -4 0 33 0 -4
156 -999 -4 1 1 1 0 0 0 -4 -4 -4 33 33 33 33 1 -4 -4 1 1 0 33 33 0 0 0
157 -999 -999 -999 -999 1 1 1 1 1 1 1 1 0 0 0 0 -4 1 -4 1 -4 1 1 1 1 -4
158 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 -4 1 1 1
159 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4 -4 -4 -4 -4 0 -4
160 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1
161 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 0 1
162 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 -4 -4 -4 0 1
163 -999 -999 -999 -999 -999 -999 -999 -999 33 1 1 1 1 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4
164 -999 33 1 0 -4 -4 33 0 0 33 33 1 1 1 0 0 0 -4 1 -4 -4 -4 -4 1 1 -4
165 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
166 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4 1 0 1
167 -999 33 36 33 33 33 33 33 1 1 1 1 1 1 1 0 0 0 33 0 -4 -4 -4 -4 0 -4
168 -999 -999 -999 -4 -999 -999 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -999 -999 -999 -4
169 -999 -999 -4 -4 -999 -999 -999 -4 -999 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -999 -999 -999 -4
170 -999 -999 -4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -999 -4
171 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
172 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
173 -999 -999 -4 -4 -999 -999 -999 1 -4 0 0 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4
174 -999 -999 33 0 0 33 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
175 -999 -4 33 1 1 1 1 1 -4 -4 1 1 1 1 1 1 1 -4 -4 -4 -4 0 0 0 0 -4
176 -999 -999 -999 -999 -999 -999 33 33 0 0 0 0 33 0 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4
177 -999 -999 -999 -999 -999 -999 -999 -999 1 0 0 1 1 1 1 -4 -4 0 -4 -4 -4 -4 0 -4 0 -4
178 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
179 -999 36 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4 -4 -4 1 -4
181 -999 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 1 1 1 1 1 1 1 1
182 -999 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -999 -999 -999 -4
183 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 -4 0 1
184 -999 -999 -999 -999 -999 -999 -999 33 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1
185 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
186 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1
187 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -4 -4 -4 -999 -4
188 -999 -999 -999 -999 -999 1 -4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0
189 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 33 0 0 0 1 0
190 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0
191 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1
192 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
193 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
194 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 -4 -4 -4 1 1 1 1 -4 -4 -4 0 -4
195 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 33 1 1 1 1 1 1 1 1 1 1 1 1 1
196 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 -4 -4 -4 0 -4
197 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 33 33 33 -4 33 0 33
198 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 36 33 33 -4 33 1 1 1 1 1 1 1 1 1 0 1
199 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4 -999 -999 33 33 1 1 1 1 1 1 1 1 1 1
200 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1
201 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 -4 1 1 1 1 1 1 1
202 -999 -999 -999 33 0 0 -4 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
203 -999 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -999 -999 -999 -999 -999 -4 -4 -4 -4 -4 -4 -4 -4 -999 -4
204 -999 -999 -4 -4 -999 -4 -4 -4 1 0 33 0 0 33 33 33 33 33 0 -4 -4 -4 0 0 0 -4
205 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
206 -999 -999 -4 -999 1 -4 -4 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 -4 -4 -4 -4 -4 0 -4
207 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 -4 0 0
208 -999 -999 -999 -999 1 1 1 1 -4 1 1 1 1 1 1 1 1 1 -4 -4 -4 -4 -4 -4 0 -4
209 -999 -999 -999 -999 -999 -999 33 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 -4 -4 0 -4
